sample_index,subject,true_class,pseudo_class,reliability,selected,before_pc1,before_pc2,after_pc1,after_pc2
18,13,2,2,0.9999061822891235,1,-0.6825532913208008,0.5971047282218933,-7.575978755950928,-0.26108884811401367
19,13,2,2,0.9999061822891235,1,-0.6851122379302979,0.5999290347099304,-7.575926780700684,-0.26143592596054077
20,13,2,2,0.9999061226844788,1,-0.6875661015510559,0.6051923632621765,-7.5758538246154785,-0.26196449995040894
21,13,2,2,0.9999061226844788,1,-0.6897138953208923,0.6109839677810669,-7.57585334777832,-0.2622469663619995
22,13,2,2,0.9999061226844788,1,-0.6915711164474487,0.6172096133232117,-7.5759758949279785,-0.26208382844924927
23,13,2,2,0.9999063014984131,1,-0.6932316422462463,0.6237238645553589,-7.5762786865234375,-0.26154130697250366
24,13,2,2,0.9999061822891235,1,-0.6949038505554199,0.6298454403877258,-7.576500415802002,-0.2611539959907532
25,13,2,2,0.9999062418937683,1,-0.697557270526886,0.6349954605102539,-7.5768561363220215,-0.2603532075881958
26,13,2,2,0.9999064207077026,1,-0.699368953704834,0.6380371451377869,-7.577206134796143,-0.2593799829483032
27,13,2,2,0.9999065399169922,1,-0.6990712285041809,0.6397283673286438,-7.5771870613098145,-0.25781023502349854
28,13,2,2,0.9999068975448608,1,-0.6979649066925049,0.6408888697624207,-7.565323829650879,-0.21894240379333496
29,13,2,2,0.9999082088470459,1,-0.6956444978713989,0.6426677703857422,-7.494511127471924,-0.07850503921508789
30,13,2,2,0.9999090433120728,1,-0.6952789425849915,0.6429926753044128,-7.430613994598389,0.043274521827697754
31,13,2,2,0.9999358057975769,1,-0.6977090835571289,0.6411572098731995,-7.417580604553223,0.1419163942337036
32,13,2,2,0.9999377727508545,1,-0.7007079720497131,0.639380693435669,-7.410948753356934,0.1821136474609375
33,13,2,2,0.9999396800994873,1,-0.703993558883667,0.6361204981803894,-7.402342319488525,0.22394096851348877
34,13,2,2,0.9999414682388306,1,-0.7072126269340515,0.634046196937561,-7.391554832458496,0.2692680358886719
35,13,2,2,0.99994295835495,1,-0.7124059200286865,0.6320781707763672,-7.38171911239624,0.30677151679992676
36,13,2,2,0.9999440908432007,1,-0.7186434864997864,0.6305140852928162,-7.373288154602051,0.33668437600135803
37,13,2,2,0.9999448657035828,1,-0.724068820476532,0.6278278231620789,-7.36672306060791,0.35914894938468933
38,13,2,2,0.9999454617500305,1,-0.7288931608200073,0.626157283782959,-7.360799312591553,0.37893927097320557
39,13,2,2,0.9999460577964783,1,-0.7339121103286743,0.625058114528656,-7.347532749176025,0.40492013096809387
40,13,2,2,0.9999481439590454,1,-0.7399110794067383,0.6222420930862427,-7.213156223297119,0.5525310635566711
41,13,2,2,0.999948263168335,1,-0.7443167567253113,0.619909405708313,-7.211276054382324,0.5555467009544373
42,13,2,2,0.9999483823776245,1,-0.7457499504089355,0.6159676313400269,-7.211332321166992,0.5538733005523682
43,13,2,2,0.9999485611915588,1,-0.7465032339096069,0.6137688159942627,-7.211816787719727,0.5501708984375
44,13,2,2,0.9999488592147827,1,-0.7482938170433044,0.6149337887763977,-7.212763786315918,0.5430037379264832
45,13,2,2,0.999949038028717,1,-0.7490062117576599,0.6178092360496521,-7.213293075561523,0.5356144905090332
46,13,2,2,0.9999491572380066,1,-0.7497162818908691,0.6207140684127808,-7.212912082672119,0.5334476828575134
47,13,2,2,0.9999492168426514,1,-0.7525023221969604,0.6257598996162415,-7.211497783660889,0.5346356630325317
48,13,2,2,0.9999491572380066,1,-0.7535572648048401,0.6313000917434692,-7.213245868682861,0.5308137536048889
49,13,2,2,0.9999490976333618,1,-0.7529845237731934,0.6369227766990662,-7.21531867980957,0.5271050333976746
50,13,2,2,0.9999491572380066,1,-0.7523092031478882,0.6426469087600708,-7.21449089050293,0.5285581350326538
51,13,2,2,0.999949038028717,1,-0.7516480684280396,0.6484888195991516,-7.21599817276001,0.5261189341545105
52,13,2,2,0.9999486804008484,1,-0.751485288143158,0.6560033559799194,-7.222121715545654,0.5156574249267578
53,13,2,2,0.9999483227729797,1,-0.7506114840507507,0.6624852418899536,-7.230282783508301,0.5012571215629578
54,13,2,2,0.9999478459358215,1,-0.7480078935623169,0.6684011816978455,-7.23756217956543,0.4880167841911316
55,13,2,2,0.9999454021453857,1,-0.7429597973823547,0.6745960116386414,-7.376834392547607,0.3238389492034912
56,13,2,2,0.9999447464942932,1,-0.7391601204872131,0.6802409291267395,-7.381521224975586,0.30744853615760803
57,13,2,2,0.9999439120292664,1,-0.733726978302002,0.685211181640625,-7.387197971343994,0.28673529624938965
58,13,2,2,0.9999426007270813,1,-0.7270780205726624,0.6915258765220642,-7.394896507263184,0.25700050592422485
59,13,2,2,0.9999414682388306,1,-0.7193096280097961,0.6971235275268555,-7.400827407836914,0.23270809650421143
60,13,2,2,0.9999402165412903,1,-0.7097889184951782,0.7018698453903198,-7.4060187339782715,0.21036526560783386
61,13,2,2,0.9999391436576843,1,-0.7009304165840149,0.7068507671356201,-7.411047458648682,0.1874179244041443
62,13,2,2,0.9999382495880127,1,-0.6925362944602966,0.7097738981246948,-7.414471626281738,0.17066985368728638
63,13,2,2,0.9999375343322754,1,-0.6843471527099609,0.7113140225410461,-7.416799545288086,0.1586354374885559
64,13,2,2,0.9999367594718933,1,-0.6784359812736511,0.7115811705589294,-7.4193572998046875,0.14425987005233765
65,13,2,2,0.9999358057975769,1,-0.6725273132324219,0.7106755375862122,-7.421810150146484,0.1289299726486206
66,13,2,2,0.9999345541000366,1,-0.6675295233726501,0.7126531004905701,-7.424592018127441,0.10901236534118652
67,13,2,2,0.999908983707428,1,-0.6632627844810486,0.7139201164245605,-7.433578968048096,0.03708595037460327
68,13,2,2,0.9999091029167175,1,-0.6593582630157471,0.7133240699768066,-7.435459613800049,0.016480445861816406
69,13,2,2,0.9999092221260071,1,-0.6542006731033325,0.7138460278511047,-7.436428546905518,-0.001611173152923584
70,13,2,2,0.9999092221260071,1,-0.6487377882003784,0.7150154709815979,-7.44005012512207,-0.043746888637542725
71,13,2,2,0.9999082088470459,1,-0.6457357406616211,0.7132481932640076,-7.457668781280518,-0.12854987382888794
72,13,2,2,0.9999075531959534,1,-0.643131673336029,0.7104897499084473,-7.524480819702148,-0.23227417469024658
73,13,2,2,0.9999074339866638,1,-0.6401920318603516,0.7081779837608337,-7.524888038635254,-0.23536759614944458
74,13,2,2,0.999907374382019,1,-0.6395581960678101,0.7064418196678162,-7.525252819061279,-0.23720145225524902
75,13,2,2,0.9999073147773743,1,-0.642362654209137,0.704738438129425,-7.52556037902832,-0.23849105834960938
76,13,2,2,0.9999072551727295,1,-0.6449270248413086,0.7012982964515686,-7.525609493255615,-0.23923593759536743
77,13,2,2,0.9999072551727295,1,-0.6450144648551941,0.6981444954872131,-7.525555610656738,-0.23989337682724
78,13,2,2,0.9999071955680847,1,-0.6466861367225647,0.6944959759712219,-7.52540922164917,-0.2409030795097351
79,13,2,2,0.9999071955680847,1,-0.6472324728965759,0.693272054195404,-7.525247573852539,-0.241543710231781
80,13,2,2,0.9999071955680847,1,-0.6465932130813599,0.6921021938323975,-7.5249104499816895,-0.2422419786453247
81,13,2,2,0.9999071955680847,1,-0.6463356018066406,0.6905329823493958,-7.524543285369873,-0.2428087592124939
82,13,2,2,0.9999070763587952,1,-0.6472702026367188,0.6898324489593506,-7.524158477783203,-0.24337506294250488
83,13,2,2,0.9999072551727295,1,-0.6514891386032104,0.6891810894012451,-7.523740768432617,-0.24385851621627808
84,13,2,2,0.9999072551727295,1,-0.6588970422744751,0.6900931000709534,-7.523343086242676,-0.24429070949554443
85,13,2,2,0.9999072551727295,1,-0.6681620478630066,0.6898669004440308,-7.522817611694336,-0.24485379457473755
86,13,2,2,0.9999072551727295,1,-0.6775261163711548,0.6894311904907227,-7.522336959838867,-0.24522626399993896
87,13,2,2,0.9999072551727295,1,-0.6847467422485352,0.6899425983428955,-7.521912574768066,-0.24554985761642456
88,13,2,2,0.9999070763587952,1,-0.6909332275390625,0.6925442218780518,-7.521571159362793,-0.24588477611541748
89,13,2,2,0.9999070763587952,1,-0.6990862488746643,0.6967916488647461,-7.521312236785889,-0.24616295099258423
90,13,2,2,0.9999070763587952,1,-0.7085280418395996,0.7016433477401733,-7.520927429199219,-0.24643492698669434
91,13,2,2,0.9999071955680847,1,-0.7175133228302002,0.7051665782928467,-7.520567893981934,-0.2466776967048645
92,13,2,2,0.9999071955680847,1,-0.7255378365516663,0.7080984711647034,-7.520260810852051,-0.24711072444915771
93,13,2,2,0.999906599521637,1,-0.7334107756614685,0.7105909585952759,-7.570765018463135,-0.2656601667404175
94,13,2,2,0.999906599521637,1,-0.7391437292098999,0.7116206884384155,-7.571204662322998,-0.26648545265197754
95,13,2,2,0.999906599521637,1,-0.7420183420181274,0.7122792601585388,-7.5707831382751465,-0.2668931484222412
96,13,2,2,0.999906599521637,1,-0.7426548004150391,0.711942195892334,-7.570354461669922,-0.2673596143722534
97,13,2,2,0.9999064803123474,1,-0.7422126531600952,0.7120229005813599,-7.571954250335693,-0.26596730947494507
98,13,2,2,0.999906063079834,1,-0.7407834529876709,0.7121831774711609,-7.580397605895996,-0.2207505702972412
99,13,2,2,0.9999060034751892,1,-0.7341290712356567,0.7122798562049866,-7.580657482147217,-0.220899760723114
100,13,2,2,0.9999059438705444,1,-0.7288618683815002,0.712512195110321,-7.5805864334106445,-0.2209814190864563
101,13,2,2,0.9999060034751892,1,-0.7244918346405029,0.7134530544281006,-7.58036994934082,-0.22106611728668213
102,13,2,2,0.9999060034751892,1,-0.7209645509719849,0.712084174156189,-7.580227375030518,-0.2209937572479248
103,13,2,2,0.9999060034751892,1,-0.7173247933387756,0.7110826373100281,-7.581550121307373,-0.21864891052246094
104,13,2,2,0.9999060034751892,1,-0.7143964171409607,0.7101254463195801,-7.581546306610107,-0.2179141640663147
105,13,2,2,0.9999060034751892,1,-0.7135929465293884,0.7100553512573242,-7.581326007843018,-0.21749621629714966
106,13,2,2,0.9999060034751892,1,-0.7130363583564758,0.7101988792419434,-7.581014156341553,-0.2173253297805786
107,13,2,2,0.999906063079834,1,-0.7122218608856201,0.7110702991485596,-7.580339431762695,-0.21710830926895142
108,13,2,2,0.9999060034751892,1,-0.707750678062439,0.7136011719703674,-7.579531669616699,-0.21642780303955078
109,13,2,2,0.999906599521637,1,-0.7015035152435303,0.71457439661026,-7.509782791137695,-0.12057483196258545
110,13,2,2,0.999907374382019,1,-0.6949257850646973,0.7150648236274719,-7.5058064460754395,-0.09706366062164307
111,13,2,2,0.9999079704284668,1,-0.6851403117179871,0.7148424386978149,-7.450148105621338,-0.011967122554779053
112,13,2,2,0.9999080300331116,1,-0.67316073179245,0.7137414813041687,-7.4465179443359375,0.010784566402435303
113,13,2,2,0.9999080300331116,1,-0.6613214612007141,0.7137765288352966,-7.443856239318848,0.05319869518280029
114,13,2,2,0.9999347925186157,1,-0.6499475836753845,0.7150253057479858,-7.433681488037109,0.1725812554359436
115,13,2,2,0.9999358057975769,1,-0.6408190727233887,0.7142794132232666,-7.430816650390625,0.19136878848075867
116,13,2,2,0.9999368786811829,1,-0.6318768262863159,0.7129024863243103,-7.4272308349609375,0.211830735206604
117,13,2,2,0.9999380111694336,1,-0.6242505311965942,0.7117058038711548,-7.42312479019165,0.23315519094467163
118,13,2,2,0.9999397993087769,1,-0.6182935237884521,0.7083678245544434,-7.414880752563477,0.2704978585243225
119,13,2,2,0.9999417066574097,1,-0.6119917631149292,0.7055179476737976,-7.404045104980469,0.313507080078125
120,13,2,2,0.99994295835495,1,-0.6030341386795044,0.7003883719444275,-7.395701885223389,0.3442777097225189
121,13,2,2,0.9999440312385559,1,-0.5931902527809143,0.6951994895935059,-7.387079238891602,0.37380003929138184
122,13,2,2,0.999944806098938,1,-0.5825635194778442,0.6883594393730164,-7.3812947273254395,0.39271634817123413
123,13,2,2,0.9999476671218872,1,-0.5751523375511169,0.6818073987960815,-7.23146915435791,0.5684565305709839
124,13,2,2,0.9999486207962036,1,-0.574942409992218,0.6786457896232605,-7.202913284301758,0.6090409755706787
125,13,2,2,0.9999492764472961,1,-0.5776445865631104,0.6722631454467773,-7.184623718261719,0.6379570364952087
126,13,2,2,0.9999496340751648,1,-0.5859161615371704,0.6655340790748596,-7.170614242553711,0.6592788696289062
127,13,2,2,0.9999499917030334,1,-0.5975337028503418,0.6585286855697632,-7.158133029937744,0.6778518557548523
128,13,2,2,0.9999465346336365,1,-0.6109076738357544,0.6509656310081482,-7.0999956130981445,0.7587284445762634
129,13,2,2,0.9978638291358948,1,-0.624715268611908,0.6419306397438049,-6.5638108253479,1.1222264766693115
130,13,2,2,0.9879705309867859,1,-0.6388488411903381,0.6322197914123535,-6.388766765594482,1.2112584114074707
131,13,2,2,0.9857081770896912,1,-0.6534827947616577,0.6241997480392456,-6.367928504943848,1.231167197227478
132,13,2,2,0.9839102029800415,1,-0.664969801902771,0.6181495189666748,-6.353553295135498,1.2455382347106934
133,13,2,2,0.9826827645301819,1,-0.676681399345398,0.6135439276695251,-6.344169616699219,1.2550439834594727
134,13,2,2,0.9821481108665466,1,-0.6837173700332642,0.6088749170303345,-6.339559078216553,1.2600804567337036
135,13,2,2,0.9816737771034241,1,-0.6894847750663757,0.6060552000999451,-6.335603713989258,1.2643301486968994
136,13,2,2,0.9814625978469849,1,-0.6968273520469666,0.6038443446159363,-6.33305025100708,1.267585039138794
137,13,2,2,0.9808709621429443,1,-0.7041312456130981,0.6033021211624146,-6.328042030334473,1.2734549045562744
138,13,2,2,0.979046106338501,1,-0.7129278182983398,0.6039383411407471,-6.316568851470947,1.2849740982055664
139,13,2,2,0.9763792753219604,1,-0.7230812907218933,0.6029152274131775,-6.302068710327148,1.2989779710769653
140,13,2,2,0.9736703038215637,1,-0.7326996922492981,0.6015515327453613,-6.2888264656066895,1.3116837739944458
141,13,2,2,0.9708133935928345,1,-0.7422472238540649,0.6007853150367737,-6.276710510253906,1.3228394985198975
142,13,2,2,0.968110203742981,1,-0.7517366409301758,0.5992910861968994,-6.266595840454102,1.3318238258361816
143,13,2,2,0.9647513031959534,1,-0.7624651193618774,0.5974714159965515,-6.254639148712158,1.3425819873809814
144,13,2,2,0.9605569839477539,1,-0.7730481624603271,0.5983322858810425,-6.2414984703063965,1.3539535999298096
145,13,2,2,0.955213189125061,1,-0.7832009196281433,0.5984100103378296,-6.226837635040283,1.3661282062530518
146,13,2,2,0.9491980671882629,0,-0.7913913726806641,0.5973153710365295,-6.212432861328125,1.377595067024231
147,13,2,2,0.9426421523094177,0,-0.7987712025642395,0.5951863527297974,-6.197502613067627,1.3896175622940063
148,13,2,2,0.9351919293403625,0,-0.8036510348320007,0.5956340432167053,-6.182506084442139,1.4012324810028076
149,13,2,2,0.9286665916442871,0,-0.8075495362281799,0.5970858335494995,-6.170425891876221,1.4103668928146362
150,13,2,2,0.9249628186225891,0,-0.8109210133552551,0.59783935546875,-6.163696765899658,1.4154918193817139
151,13,2,2,0.9210845232009888,0,-0.8149683475494385,0.5992217659950256,-6.157135009765625,1.4203236103057861
152,13,2,2,0.9187518358230591,0,-0.81719571352005,0.6013638377189636,-6.153013706207275,1.4235563278198242
153,13,2,2,0.9160928726196289,0,-0.8190522789955139,0.6039638519287109,-6.14849328994751,1.4270880222320557
154,13,2,2,0.9126798510551453,0,-0.8203532099723816,0.6063635945320129,-6.142788410186768,1.4315507411956787
155,13,2,2,0.9032504558563232,0,-0.8229576349258423,0.6078664660453796,-6.129247665405273,1.44126296043396
156,13,2,2,0.8938639163970947,0,-0.8236136436462402,0.6078642010688782,-6.116354942321777,1.4503538608551025
157,13,2,2,0.8810184001922607,0,-0.8250768780708313,0.6074002981185913,-6.099898338317871,1.4615398645401
158,13,2,2,0.8681067824363708,0,-0.824611246585846,0.6073033809661865,-6.0842413902282715,1.471819519996643
159,13,2,2,0.8541616797447205,0,-0.8248631954193115,0.607213020324707,-6.067408561706543,1.4826948642730713
160,13,2,2,0.7989867925643921,0,-0.8228124380111694,0.6056331992149353,-6.056149959564209,1.48984694480896
161,13,2,2,0.7921459078788757,0,-0.819639265537262,0.6042081117630005,-6.047334671020508,1.4954016208648682
162,13,2,2,0.78374183177948,0,-0.8181962370872498,0.6010785698890686,-6.036316871643066,1.5022778511047363
163,13,2,2,0.7747867703437805,0,-0.8169165253639221,0.5964202284812927,-6.023872375488281,1.5100607872009277
164,13,2,2,0.7683113813400269,0,-0.8167770504951477,0.5918408632278442,-6.013162136077881,1.517258882522583
165,13,2,2,0.7616934776306152,0,-0.8143703937530518,0.5883045792579651,-6.001096248626709,1.5255372524261475
166,13,2,2,0.7581849694252014,0,-0.8126469850540161,0.5849853754043579,-5.992824554443359,1.5316753387451172
167,13,2,2,0.754368007183075,0,-0.8106645345687866,0.5800533890724182,-5.983451843261719,1.5385485887527466
168,13,2,2,0.7495936751365662,0,-0.8102323412895203,0.5735962986946106,-5.972696781158447,1.5459281206130981
169,13,2,2,0.7462211847305298,0,-0.8096803426742554,0.5681672096252441,-5.96354866027832,1.5518379211425781
170,13,2,2,0.7453227043151855,0,-0.809613823890686,0.563084602355957,-5.958831310272217,1.5547807216644287
171,13,2,2,0.7457643151283264,0,-0.807789146900177,0.5569011569023132,-5.956326484680176,1.55653977394104
172,13,2,2,0.7471555471420288,0,-0.8059362173080444,0.5509452819824219,-5.956075191497803,1.5570151805877686
173,13,2,2,0.7501254081726074,0,-0.8053203225135803,0.5454963445663452,-5.958939075469971,1.5558154582977295
174,13,2,2,0.7533543705940247,0,-0.8065174221992493,0.540123701095581,-5.962437152862549,1.5542593002319336
175,13,2,2,0.7581179738044739,0,-0.8084044456481934,0.5351262092590332,-5.968967914581299,1.5510720014572144
176,13,2,2,0.7641584277153015,0,-0.8102301359176636,0.5310252904891968,-5.977497577667236,1.5468389987945557
177,13,2,2,0.7735211849212646,0,-0.8120851516723633,0.5264601111412048,-5.990699291229248,1.5401334762573242
178,13,2,2,0.7836384177207947,0,-0.813854992389679,0.5219116806983948,-6.004673004150391,1.5328445434570312
179,13,2,2,0.7960914969444275,0,-0.8143610954284668,0.5177820324897766,-6.021727561950684,1.523718237876892
180,13,2,2,0.8580047488212585,0,-0.8138524293899536,0.5127473473548889,-6.041878700256348,1.512024164199829
181,13,2,2,0.8743877410888672,0,-0.8126866221427917,0.5080161690711975,-6.062238693237305,1.499424695968628
182,13,2,2,0.9146984815597534,0,-0.8120630979537964,0.503854513168335,-6.103557109832764,1.4831117391586304
183,13,2,2,0.9999414682388306,1,-0.8102898001670837,0.5006624460220337,-6.855093479156494,1.0533418655395508
184,13,2,2,0.9999535083770752,1,-0.8078438639640808,0.49724793434143066,-6.937347888946533,0.9543135166168213
185,13,2,2,0.9999536275863647,1,-0.805350124835968,0.4940149784088135,-6.946671485900879,0.9437364339828491
186,13,2,2,0.99995356798172,1,-0.8031455874443054,0.49000728130340576,-6.953212261199951,0.9364140629768372
187,13,2,2,0.9999536871910095,1,-0.8015534281730652,0.4863957166671753,-6.958463668823242,0.9303981065750122
188,13,2,2,0.9999538064002991,1,-0.7998319864273071,0.4840688109397888,-6.964940547943115,0.9228835701942444
189,13,2,2,0.9999538660049438,1,-0.7979021072387695,0.4817703366279602,-6.97241735458374,0.9142334461212158
190,13,2,2,0.9999538660049438,1,-0.7954297661781311,0.4800637364387512,-6.9793853759765625,0.9060661792755127
191,13,2,2,0.9999538660049438,1,-0.79371577501297,0.4788341522216797,-6.9889678955078125,0.8949076533317566
192,13,2,2,0.9999539256095886,1,-0.7906354665756226,0.47728872299194336,-6.9998698234558105,0.8821826577186584
193,13,2,2,0.9999539256095886,1,-0.7887808084487915,0.47548219561576843,-7.010036945343018,0.8699060678482056
194,13,2,2,0.9999545812606812,1,-0.7869693040847778,0.47324633598327637,-7.02866792678833,0.8372809290885925
195,13,2,2,0.9999544024467468,1,-0.7846977710723877,0.47242653369903564,-7.037914752960205,0.8262454271316528
196,13,2,2,0.9999541640281677,1,-0.7835372686386108,0.47220638394355774,-7.046281814575195,0.8161954283714294
197,13,2,2,0.999954104423523,1,-0.7827121615409851,0.47208017110824585,-7.052608013153076,0.8084955215454102
198,13,2,2,0.9999540448188782,1,-0.7812103629112244,0.4731799364089966,-7.057884693145752,0.8020020723342896
199,13,2,2,0.9999539852142334,1,-0.7803094983100891,0.4751180410385132,-7.062003135681152,0.7968650460243225
200,13,2,2,0.9999538064002991,1,-0.7799281477928162,0.47720593214035034,-7.068777084350586,0.7883846163749695
201,13,2,2,0.9999537467956543,1,-0.7792890667915344,0.4788264334201813,-7.07518196105957,0.7802766561508179
202,13,2,2,0.99995356798172,1,-0.7780213952064514,0.4801437556743622,-7.08029317855835,0.7737151384353638
203,13,2,2,0.99995356798172,1,-0.7774999737739563,0.4818562865257263,-7.082352161407471,0.7710040807723999
204,13,2,2,0.9999535083770752,1,-0.7777109742164612,0.48358413577079773,-7.0834760665893555,0.7694786190986633
205,13,2,2,0.9999535083770752,1,-0.7778215408325195,0.48681971430778503,-7.08419132232666,0.7678697109222412
206,13,2,2,0.9999535083770752,1,-0.776550829410553,0.49091896414756775,-7.079648494720459,0.7660245895385742
207,13,2,2,0.9999534487724304,1,-0.7754473090171814,0.49437111616134644,-7.079744815826416,0.7663253545761108
208,13,2,2,0.9999535083770752,1,-0.7740138173103333,0.4978117346763611,-7.0799479484558105,0.7669363021850586
209,13,2,2,0.9999535083770752,1,-0.7706872820854187,0.49990540742874146,-7.082147121429443,0.7649765014648438
210,13,2,2,0.9999535083770752,1,-0.7673110365867615,0.5025351047515869,-7.081323623657227,0.7649070024490356
211,13,2,2,0.9999535083770752,1,-0.7638757824897766,0.5043216943740845,-7.077348709106445,0.7679255604743958
212,13,2,2,0.99995356798172,1,-0.7610816359519958,0.5044429302215576,-7.074869632720947,0.7714476585388184
213,13,2,2,0.99995356798172,1,-0.7573039531707764,0.5047115683555603,-7.074239730834961,0.7805716395378113
214,13,2,2,0.9999526143074036,1,-0.7541146874427795,0.5058397650718689,-7.036367893218994,0.8108103275299072
215,13,2,2,0.999952495098114,1,-0.7498331069946289,0.5067606568336487,-7.026332378387451,0.8193641304969788
216,13,2,2,0.9999526143074036,1,-0.7452399730682373,0.5071877241134644,-7.020949363708496,0.8263517022132874
217,13,2,2,0.999952495098114,1,-0.7417948246002197,0.5061744451522827,-7.0140862464904785,0.8352922797203064
218,13,2,2,0.9999526739120483,1,-0.7387004494667053,0.5053550601005554,-7.008631706237793,0.8424884080886841
219,13,2,2,0.9999526739120483,1,-0.7363824248313904,0.5042141675949097,-7.004674434661865,0.8478537201881409
220,13,2,2,0.9999526143074036,1,-0.7345243692398071,0.5017181634902954,-7.001891613006592,0.8518257141113281
221,13,2,2,0.9999527335166931,1,-0.7326082587242126,0.4998471736907959,-7.001468658447266,0.8531754016876221
222,13,2,2,0.9999525547027588,1,-0.7305328249931335,0.49848759174346924,-7.005429744720459,0.8491666316986084
223,13,2,2,0.9999526739120483,1,-0.7289690375328064,0.49639207124710083,-7.011467456817627,0.8431771993637085
224,13,2,2,0.9999526143074036,1,-0.7268979549407959,0.49478697776794434,-7.015954971313477,0.8383955359458923
225,13,2,2,0.9999526143074036,1,-0.7261501550674438,0.4933868944644928,-7.01908016204834,0.835056483745575
226,13,2,2,0.999952495098114,1,-0.7251946330070496,0.4928637742996216,-7.021080017089844,0.8327931761741638
227,13,2,2,0.9999524354934692,1,-0.7236865162849426,0.4925544261932373,-7.023512840270996,0.8299801349639893
228,13,2,2,0.9999524354934692,1,-0.7217500805854797,0.49433064460754395,-7.024739742279053,0.8288357257843018
229,13,2,2,0.9999524354934692,1,-0.7202390432357788,0.49629247188568115,-7.026876926422119,0.8263369798660278
230,13,2,2,0.999952495098114,1,-0.7191165685653687,0.4977297782897949,-7.027310371398926,0.8257921934127808
231,13,2,2,0.999952495098114,1,-0.7180140614509583,0.49743926525115967,-7.028285503387451,0.8245823383331299
232,13,2,2,0.9999524354934692,1,-0.7167836427688599,0.4970661401748657,-7.029211044311523,0.8234143257141113
233,13,2,2,0.9999524354934692,1,-0.7162401676177979,0.49648192524909973,-7.02936315536499,0.8231188058853149
234,13,2,2,0.999952495098114,1,-0.71541428565979,0.49680009484291077,-7.0297112464904785,0.8227945566177368
235,13,1,2,0.9999541640281677,1,-0.628463089466095,0.5746111273765564,-7.067468643188477,0.7373958230018616
236,13,1,2,0.9999541640281677,1,-0.6267185807228088,0.5766259431838989,-7.069026470184326,0.7355334162712097
237,13,1,2,0.9999539852142334,1,-0.6242203116416931,0.5777643322944641,-7.0702972412109375,0.734155535697937
238,13,1,2,0.9999540448188782,1,-0.6220476627349854,0.5764427185058594,-7.069622993469238,0.7352285981178284
239,13,1,2,0.9999541640281677,1,-0.6188847422599792,0.5752814412117004,-7.066799640655518,0.7389978170394897
240,13,1,2,0.999954342842102,1,-0.6141783595085144,0.5729686617851257,-7.062960147857666,0.7440969347953796
241,13,1,2,0.9999545216560364,1,-0.60978102684021,0.5672436356544495,-7.058117866516113,0.7505778670310974
242,13,1,2,0.9999545812606812,1,-0.6048793792724609,0.560883641242981,-7.05045747756958,0.7653076648712158
243,13,1,2,0.9999542832374573,1,-0.5987206697463989,0.5526033639907837,-7.037622451782227,0.7959736585617065
244,13,1,2,0.9999536871910095,1,-0.5938944220542908,0.5467117428779602,-7.020772457122803,0.8281763195991516
245,13,1,2,0.99995356798172,1,-0.589573085308075,0.539897084236145,-7.01399040222168,0.8371113538742065
246,13,1,2,0.9999536871910095,1,-0.5896515250205994,0.5336951613426208,-7.011734485626221,0.8378523588180542
247,13,1,2,0.9999538660049438,1,-0.5883902907371521,0.5273019075393677,-7.009121894836426,0.8385777473449707
