name,FP1,FPZ,FP2,AF3,AF4,F7,F5,F3,F1,FZ,F2,F4,F6,F8,FT7,FC5,FC3,FC1,FCZ,FC2,FC4,FC6,FT8,T7,C5,C3,C1,CZ,C2,C4,C6,T8,TP7,CP5,CP3,CP1,CPZ,CP2,CP4,CP6,TP8,P7,P5,P3,P1,PZ,P2,P4,P6,P8,PO7,PO5,PO3,POZ,PO4,PO6,PO8,CB1,O1,OZ,O2,CB2
F2,0.008244744502007961,0.008369925431907177,0.008404322899878025,0.008260518312454224,0.00843858253210783,0.007543488871306181,0.007678508758544922,0.008065242320299149,0.008766134269535542,0.008523575030267239,0.5125637054443359,0.008132852613925934,0.008317315019667149,0.0078904889523983,0.007725046016275883,0.007771418429911137,0.008410299196839333,0.008511270396411419,0.008806144818663597,0.008252386003732681,0.007810484152287245,0.007832063362002373,0.007483826018869877,0.007295573595911264,0.007582622580230236,0.008060941472649574,0.0084311468526721,0.007643857505172491,0.008054221048951149,0.007841958664357662,0.007532687857747078,0.007142653688788414,0.007675169967114925,0.007881592959165573,0.007974477484822273,0.008310414850711823,0.007976754568517208,0.008238782174885273,0.008329926058650017,0.007821517996490002,0.00741985347121954,0.007390077691525221,0.007891849614679813,0.008129592053592205,0.007613144814968109,0.008213991299271584,0.008250697515904903,0.007827716879546642,0.0077347904443740845,0.007780394516885281,0.008154726587235928,0.008292104117572308,0.00795550923794508,0.0076345414854586124,0.007703879382461309,0.007698027882725,0.00795724242925644,0.008097534999251366,0.008310174569487572,0.008061889559030533,0.007821756415069103,0.0077044302597641945
F4,0.008185803890228271,0.008219784125685692,0.008471855893731117,0.008487658575177193,0.00841578934341669,0.007700469344854355,0.008303237147629261,0.007822860032320023,0.008355825208127499,0.008570079691708088,0.008132852613925934,0.504573404788971,0.00887939240783453,0.008473728783428669,0.008627817966043949,0.00818908866494894,0.008193005807697773,0.00842081569135189,0.008391437120735645,0.00853495579212904,0.008342735469341278,0.008614487014710903,0.007966725155711174,0.007892632856965065,0.008308159187436104,0.008414576761424541,0.007873021066188812,0.008197678253054619,0.008154276758432388,0.008326081559062004,0.0076615470461547375,0.007815731689333916,0.007712747901678085,0.007954654283821583,0.008359252475202084,0.007996316999197006,0.007914761081337929,0.008097204379737377,0.007830528542399406,0.007920821197330952,0.007637518458068371,0.007916447706520557,0.007784334942698479,0.008426978252828121,0.007660235743969679,0.008072806522250175,0.008092413656413555,0.00814328994601965,0.008231371641159058,0.008680715225636959,0.00788944773375988,0.008364842273294926,0.008259259164333344,0.007929109036922455,0.008243179880082607,0.008274927735328674,0.008351441472768784,0.007654836401343346,0.00805559940636158,0.008041556924581528,0.008395199663937092,0.008388394489884377
F6,0.008359608240425587,0.008067536167800426,0.008700893260538578,0.008233186788856983,0.008067265152931213,0.007485723588615656,0.008373167365789413,0.00781345833092928,0.008170840330421925,0.008335800841450691,0.008317315019667149,0.00887939240783453,0.5096038579940796,0.008849168196320534,0.00845632515847683,0.008300259709358215,0.008084551431238651,0.00832389947026968,0.008184332400560379,0.008469300344586372,0.008077716454863548,0.008502746000885963,0.008316900581121445,0.007574302610009909,0.008282316848635674,0.00786579493433237,0.007988303899765015,0.007689164951443672,0.008138877339661121,0.007915831170976162,0.007782867178320885,0.007788622286170721,0.007509118411689997,0.0077375201508402824,0.008127610199153423,0.007745055016130209,0.007578488904982805,0.008164663799107075,0.008051483891904354,0.007994810119271278,0.0075988126918673515,0.007714289240539074,0.007591483648866415,0.008229132741689682,0.007767529226839542,0.008048643358051777,0.00810493528842926,0.00780440354719758,0.00817043986171484,0.00817720964550972,0.00782755110412836,0.00828494131565094,0.00799636822193861,0.007593594957143068,0.00804043933749199,0.008036124520003796,0.008180109784007072,0.0076380237005651,0.008005408570170403,0.008000334724783897,0.008013080805540085,0.007859917357563972
F8,0.007760707754641771,0.007415874395519495,0.007803008425980806,0.007814153097569942,0.007709914818406105,0.007404207251966,0.008243776857852936,0.007604838348925114,0.008090976625680923,0.007834777235984802,0.0078904889523983,0.008473728783428669,0.008849168196320534,0.513217031955719,0.008136569522321224,0.007699156645685434,0.007855311036109924,0.007857242599129677,0.007825493812561035,0.008184007368981838,0.008844112977385521,0.009049873799085617,0.008659766055643559,0.0083351144567132,0.008101203478872776,0.00792187824845314,0.007843243889510632,0.007717436645179987,0.008206081576645374,0.008406683802604675,0.0083473427221179,0.00843161903321743,0.007859770208597183,0.007716245949268341,0.007723010610789061,0.007852645590901375,0.007684819865971804,0.008155852556228638,0.007710866630077362,0.008064158260822296,0.008171685971319675,0.007966130040585995,0.007537738420069218,0.007917871698737144,0.007576129399240017,0.007862039841711521,0.008026772178709507,0.007775117177516222,0.008131705224514008,0.008384611457586288,0.0074390023946762085,0.007850841619074345,0.007541419472545385,0.0074471584521234035,0.008126792497932911,0.007990779355168343,0.008192718960344791,0.0075772046111524105,0.007613682188093662,0.007794214878231287,0.007968023419380188,0.007846951484680176
FT7,0.008165453560650349,0.007968122139573097,0.008356854319572449,0.008481194265186787,0.007797136902809143,0.007803655695170164,0.008662998676300049,0.007984301075339317,0.008040230721235275,0.008170278742909431,0.007725046016275883,0.008627817966043949,0.00845632515847683,0.008136569522321224,0.5092069506645203,0.008907500654459,0.008157088421285152,0.00832879263907671,0.00802685972303152,0.008068129420280457,0.00803425069898367,0.008467468433082104,0.00832077581435442,0.00825694389641285,0.008634672500193119,0.0081196129322052,0.007819523103535175,0.008145191706717014,0.0077489688992500305,0.008178061805665493,0.007546343374997377,0.0077532632276415825,0.00759598845615983,0.008190928027033806,0.008305449038743973,0.007735818158835173,0.007597826421260834,0.007740430999547243,0.007740741595625877,0.00800702441483736,0.007418510969728231,0.00801805593073368,0.007671048864722252,0.008173669688403606,0.00790865533053875,0.007786971051245928,0.007867708802223206,0.007936807349324226,0.008264764212071896,0.008471713401377201,0.007775384001433849,0.008137435652315617,0.008208325132727623,0.007962768897414207,0.008044126443564892,0.008250342682003975,0.008073129691183567,0.007723689079284668,0.007995638996362686,0.007839527912437916,0.008020944893360138,0.008140455931425095
FC5,0.008202161639928818,0.007708460092544556,0.008161951787769794,0.00830517802387476,0.007983949966728687,0.008218050934374332,0.008370673283934593,0.008232098072767258,0.007658079266548157,0.0080965431407094,0.007771418429911137,0.00818908866494894,0.008300259709358215,0.007699156645685434,0.008907500654459,0.5128041505813599,0.008053520694375038,0.008087136782705784,0.007846049033105373,0.008058058097958565,0.007667664438486099,0.007895957678556442,0.007946916855871677,0.007722480688244104,0.008608617819845676,0.008033077232539654,0.007828110828995705,0.007932346314191818,0.007714190520346165,0.007853861898183823,0.007624528836458921,0.007508608978241682,0.007630435284227133,0.008024069480597973,0.008540309965610504,0.00745427655056119,0.007665359880775213,0.007676932029426098,0.007964298129081726,0.00768698938190937,0.007503272499889135,0.007767993491142988,0.0084154037758708,0.008319326676428318,0.00786385964602232,0.007612868212163448,0.007646169513463974,0.008265363052487373,0.007986225187778473,0.008014529012143612,0.00802621990442276,0.00812262762337923,0.008257447741925716,0.007823261432349682,0.007954574190080166,0.00813165120780468,0.00802542082965374,0.008045012131333351,0.00796023104339838,0.0078017013147473335,0.007962356321513653,0.008317247033119202
FC3,0.008124458603560925,0.008203031495213509,0.008073654025793076,0.007833470590412617,0.008281068876385689,0.007924748584628105,0.007970736362040043,0.008102752268314362,0.008714764378964901,0.008620177395641804,0.008410299196839333,0.008193005807697773,0.008084551431238651,0.007855311036109924,0.008157088421285152,0.008053520694375038,0.509852945804596,0.008807644248008728,0.007938290014863014,0.007969992235302925,0.007885925471782684,0.008044660091400146,0.008042709901928902,0.007786891423165798,0.008113434538245201,0.008582417853176594,0.008325220085680485,0.007970043458044529,0.008170089684426785,0.00790194608271122,0.007564612198621035,0.007690102327615023,0.008070188574492931,0.008143656887114048,0.00782341044396162,0.00825411081314087,0.007894936949014664,0.008077648468315601,0.008136026561260223,0.00802870374172926,0.007621314376592636,0.0077606369741261005,0.007724937051534653,0.007930001243948936,0.00759598845615983,0.008327415212988853,0.008081069216132164,0.007873183116316795,0.00800633616745472,0.007917724549770355,0.00800549890846014,0.007886745035648346,0.008104422129690647,0.007719262037426233,0.007962080650031567,0.0079381437972188,0.007986638695001602,0.0077409022487699986,0.008291586302220821,0.008245988748967648,0.00807594507932663,0.007997175678610802
FC1,0.008030719123780727,0.008033951744437218,0.00827962625771761,0.00828675739467144,0.008087043650448322,0.007467798423022032,0.00806050468236208,0.008442997932434082,0.009053711779415607,0.008692951872944832,0.008511270396411419,0.00842081569135189,0.00832389947026968,0.007857242599129677,0.00832879263907671,0.008087136782705784,0.008807644248008728,0.5071742534637451,0.00863078236579895,0.008635248057544231,0.007719742134213448,0.007894724607467651,0.007777736056596041,0.007603953592479229,0.00809248723089695,0.008274571970105171,0.008493850938975811,0.00791364535689354,0.008093400858342648,0.008062833920121193,0.007792574353516102,0.007488566916435957,0.007635066751390696,0.008199542760848999,0.007941169664263725,0.008239769376814365,0.007880257442593575,0.008235703222453594,0.00813800934702158,0.00821345578879118,0.007457968778908253,0.007949894294142723,0.007586577441543341,0.008116569370031357,0.008024289272725582,0.008363372646272182,0.008351702243089676,0.00801197998225689,0.00830355379730463,0.008028225973248482,0.007902013137936592,0.008256261236965656,0.008268850855529308,0.0077618882060050964,0.00807261560112238,0.008063201792538166,0.008072974160313606,0.007712896913290024,0.008262929506599903,0.008126047439873219,0.008013158105313778,0.007983852177858353
FCZ,0.008061163127422333,0.007918386720120907,0.008068244904279709,0.008664158172905445,0.007879775017499924,0.007536504417657852,0.00785813108086586,0.008142015896737576,0.0086787985637784,0.008500705473124981,0.008806144818663597,0.008391437120735645,0.008184332400560379,0.007825493812561035,0.00802685972303152,0.007846049033105373,0.007938290014863014,0.00863078236579895,0.5117440819740295,0.008242023177444935,0.007709112949669361,0.008065667934715748,0.0073759122751653194,0.0074366917833685875,0.007779838517308235,0.007942888885736465,0.008258960209786892,0.007879124023020267,0.008063388988375664,0.007975827902555466,0.007464410271495581,0.007219808176159859,0.007675966713577509,0.007859750650823116,0.008276620879769325,0.008392694406211376,0.008241981267929077,0.008188722655177116,0.007928007282316685,0.0077276406809687614,0.007421642076224089,0.007609378546476364,0.007861259393393993,0.008642606437206268,0.0077449060045182705,0.008017619140446186,0.008388635702431202,0.007870635017752647,0.007789652328938246,0.008294740691781044,0.0078073060140013695,0.008652640506625175,0.007797002326697111,0.00771994749084115,0.007939440198242664,0.007771031931042671,0.008160898461937904,0.007984203286468983,0.008018975146114826,0.00800430215895176,0.007868687622249126,0.007838174700737
FC2,0.007760120090097189,0.007764515466988087,0.008219731040298939,0.007890725508332253,0.007875977084040642,0.007299686782062054,0.008092491887509823,0.00804048404097557,0.008209969848394394,0.008165448904037476,0.008252386003732681,0.00853495579212904,0.008469300344586372,0.008184007368981838,0.008068129420280457,0.008058058097958565,0.007969992235302925,0.008635248057544231,0.008242023177444935,0.5126955509185791,0.008083724416792393,0.007895814254879951,0.007774197030812502,0.0076333871111273766,0.008097746409475803,0.007946443744003773,0.008234741166234016,0.007560574449598789,0.008298112079501152,0.008032327517867088,0.008067305199801922,0.007747833617031574,0.007544344291090965,0.008027761243283749,0.007818161509931087,0.00789144542068243,0.007533516734838486,0.008118369616568089,0.007920587435364723,0.008135804906487465,0.007710819598287344,0.008000126108527184,0.007692661602050066,0.008005796931684017,0.00794574897736311,0.008078183978796005,0.007962910458445549,0.007990092970430851,0.008272205479443073,0.00788387842476368,0.007650416810065508,0.008134322240948677,0.008012478239834309,0.007764587178826332,0.008183682337403297,0.008009392768144608,0.00799467135220766,0.007484392262995243,0.007753625512123108,0.007858122698962688,0.007882214151322842,0.008209161460399628
FC4,0.007685331627726555,0.00734449690207839,0.007689844351261854,0.007693159859627485,0.007846713066101074,0.007412114180624485,0.007888290099799633,0.007791191339492798,0.007958232425153255,0.007718272972851992,0.007810484152287245,0.008342735469341278,0.008077716454863548,0.008844112977385521,0.00803425069898367,0.007667664438486099,0.007885925471782684,0.007719742134213448,0.007709112949669361,0.008083724416792393,0.5125606060028076,0.008827298879623413,0.008282864466309547,0.00848944392055273,0.007898989133536816,0.008369997143745422,0.00766668189316988,0.00800903607159853,0.008130391128361225,0.009171498008072376,0.008411848917603493,0.007894949987530708,0.007875291630625725,0.008087098598480225,0.007682423107326031,0.008090522140264511,0.007891102693974972,0.008021628484129906,0.007892187684774399,0.008197310380637646,0.008057618513703346,0.007922699674963951,0.007854887284338474,0.007871183566749096,0.0073579465970396996,0.007774557452648878,0.008024059236049652,0.00812879391014576,0.008177629671990871,0.008399339392781258,0.00782266166061163,0.007729150354862213,0.007775584235787392,0.007771880365908146,0.008020558394491673,0.008077792823314667,0.008116505108773708,0.007875221781432629,0.007845637388527393,0.007812662981450558,0.0081991171464324,0.00799478217959404
FC6,0.008024225942790508,0.00775323249399662,0.00789226870983839,0.008238473907113075,0.007882820442318916,0.007880831137299538,0.00818098708987236,0.00761225214228034,0.008108485490083694,0.008258945308625698,0.007832063362002373,0.008614487014710903,0.008502746000885963,0.009049873799085617,0.008467468433082104,0.007895957678556442,0.008044660091400146,0.007894724607467651,0.008065667934715748,0.007895814254879951,0.008827298879623413,0.5097704529762268,0.008732540532946587,0.008188881911337376,0.008092089556157589,0.007989677600562572,0.007694626227021217,0.008321667090058327,0.00840496364980936,0.008753950707614422,0.007871652022004128,0.008336348459124565,0.007712809834629297,0.007747357245534658,0.008092941716313362,0.00798806082457304,0.008019653148949146,0.00807500071823597,0.007701459806412458,0.007949343882501125,0.007854903116822243,0.007913311012089252,0.007725600618869066,0.00834093987941742,0.007416383363306522,0.007723542861640453,0.008067718707025051,0.007899773307144642,0.008086645044386387,0.00901033915579319,0.007485182955861092,0.008006933145225048,0.007618773262947798,0.007554620038717985,0.007938186638057232,0.008059048093855381,0.008221566677093506,0.007718323729932308,0.007767168339341879,0.007794145494699478,0.00807882845401764,0.007879994809627533
FT8,0.008069931529462337,0.007860040292143822,0.008001851849257946,0.007624694611877203,0.007694955915212631,0.007722719106823206,0.007805136498063803,0.007586298976093531,0.007717106491327286,0.008076230995357037,0.007483826018869877,0.007966725155711174,0.008316900581121445,0.008659766055643559,0.00832077581435442,0.007946916855871677,0.008042709901928902,0.007777736056596041,0.0073759122751653194,0.007774197030812502,0.008282864466309547,0.008732540532946587,0.5143304467201233,0.00816002581268549,0.008178303018212318,0.0077209449373185635,0.007509704679250717,0.007922420278191566,0.00817825086414814,0.008104824461042881,0.007989044301211834,0.008903115056455135,0.00753487553447485,0.007651549763977528,0.007690218277275562,0.007606406230479479,0.0076157269068062305,0.008043886162340641,0.00786694884300232,0.008426032029092312,0.007994387298822403,0.008200135082006454,0.007697665132582188,0.007814127951860428,0.007826583459973335,0.00793683435767889,0.007931681349873543,0.007932170294225216,0.00841277651488781,0.008139408193528652,0.007618820294737816,0.0075560021214187145,0.00792450737208128,0.0075575243681669235,0.00797986425459385,0.008221828378736973,0.007924914360046387,0.007802742533385754,0.007888790220022202,0.007978178560733795,0.008076205849647522,0.007827713154256344
T7,0.007514003198593855,0.007055674213916063,0.007366453763097525,0.007576239760965109,0.007446166593581438,0.007543998304754496,0.008115448988974094,0.007692334707826376,0.007672515697777271,0.007544948253780603,0.007295573595911264,0.007892632856965065,0.007574302610009909,0.0083351144567132,0.00825694389641285,0.007722480688244104,0.007786891423165798,0.007603953592479229,0.0074366917833685875,0.0076333871111273766,0.00848944392055273,0.008188881911337376,0.00816002581268549,0.5169597268104553,0.008503635413944721,0.008169056847691536,0.007645257283002138,0.007876396179199219,0.007731498684734106,0.008276600390672684,0.008336406201124191,0.008305847644805908,0.008625767193734646,0.008381892926990986,0.007656238507479429,0.00801425613462925,0.00767155596986413,0.0078029753640294075,0.0075047737918794155,0.007901400327682495,0.008434946648776531,0.00824548490345478,0.008024213835597038,0.007810110226273537,0.00757250702008605,0.007748601026833057,0.007757237646728754,0.007935154251754284,0.007995214313268661,0.00818107184022665,0.007684963755309582,0.007648915518075228,0.007575660478323698,0.007863989099860191,0.008108927868306637,0.008039169944822788,0.008036646991968155,0.007860851474106312,0.0076160435564816,0.007863559760153294,0.008072275668382645,0.008062761276960373
