name,FP1,FPZ,FP2,AF3,AF4,F7,F5,F3,F1,FZ,F2,F4,F6,F8,FT7,FC5,FC3,FC1,FCZ,FC2,FC4,FC6,FT8,T7,C5,C3,C1,CZ,C2,C4,C6,T8,TP7,CP5,CP3,CP1,CPZ,CP2,CP4,CP6,TP8,P7,P5,P3,P1,PZ,P2,P4,P6,P8,PO7,PO5,PO3,POZ,PO4,PO6,PO8,CB1,O1,OZ,O2,CB2
FT7,0.008026937022805214,0.007848144508898258,0.008259207010269165,0.00828060507774353,0.00797925516963005,0.007762600667774677,0.00838796328753233,0.007983297109603882,0.007898679934442043,0.008095338009297848,0.007578619755804539,0.008635262958705425,0.00837017223238945,0.008121998980641365,0.5091259479522705,0.008967160247266293,0.008114926517009735,0.008158577606081963,0.007754340302199125,0.007917158305644989,0.008359919302165508,0.008552724495530128,0.008448349311947823,0.008407294750213623,0.00845541525632143,0.008359784260392189,0.007655920460820198,0.008328065276145935,0.007798914797604084,0.008379004895687103,0.007428684737533331,0.007848714478313923,0.007635024841874838,0.00807214342057705,0.008025393821299076,0.007792447693645954,0.007791515905410051,0.007827592082321644,0.007761453278362751,0.008100232109427452,0.007413047831505537,0.007935801520943642,0.007819952443242073,0.008033286780118942,0.007810927461832762,0.007822519168257713,0.00793775450438261,0.008172907866537571,0.008249666541814804,0.008441345766186714,0.00780564034357667,0.007865002378821373,0.008376820012927055,0.008067547343671322,0.00808726530522108,0.008343982510268688,0.008105051703751087,0.007778915110975504,0.007968597114086151,0.007958568632602692,0.008253009058535099,0.008150413632392883
FC5,0.008312960155308247,0.007811342366039753,0.008333549834787846,0.00832799356430769,0.008106767199933529,0.008251645602285862,0.008350065909326077,0.00786134134978056,0.007499438710510731,0.008047692477703094,0.00759640708565712,0.008290172554552555,0.008429021574556828,0.007761160843074322,0.008967160247266293,0.5128588676452637,0.008047456853091717,0.007951948791742325,0.007497455924749374,0.00796718429774046,0.007888812571763992,0.00792769342660904,0.008103188127279282,0.007746631279587746,0.008501757867634296,0.008251024410128593,0.007451277691870928,0.00803371798247099,0.007604196667671204,0.00798418466001749,0.007557159289717674,0.007600436918437481,0.0075188688933849335,0.00788944587111473,0.00846029445528984,0.007500381208956242,0.007765086833387613,0.007735311985015869,0.008012877777218819,0.0077004265040159225,0.007405109703540802,0.007701441179960966,0.008358671329915524,0.008130764588713646,0.007883699610829353,0.007722868118435144,0.0075799329206347466,0.008381455205380917,0.008093317039310932,0.007924452424049377,0.008173723705112934,0.007892949506640434,0.00839014258235693,0.007847407832741737,0.007978134788572788,0.008244374766945839,0.008004752919077873,0.00790663156658411,0.007829592563211918,0.007791927084326744,0.008148925378918648,0.008307450450956821
FC3,0.007923421449959278,0.008201515302062035,0.00793575868010521,0.007842080667614937,0.008277968503534794,0.008058776147663593,0.007822156883776188,0.008027702569961548,0.008656533434987068,0.00858512707054615,0.008298085071146488,0.00820915773510933,0.008100033737719059,0.007681984920054674,0.008114926517009735,0.008047456853091717,0.5079923868179321,0.008842662908136845,0.00794467143714428,0.007903528399765491,0.007886226288974285,0.00813116505742073,0.00798932183533907,0.0077457185834646225,0.00800083763897419,0.008529460988938808,0.008160041645169258,0.008101423271000385,0.00820491835474968,0.008000073954463005,0.007470131851732731,0.007765690330415964,0.008131098933517933,0.008261949755251408,0.00791756808757782,0.008374123834073544,0.007985012605786324,0.008130757138133049,0.00831807591021061,0.008190938271582127,0.007638812065124512,0.007774419151246548,0.00793042778968811,0.008013748563826084,0.007708523888140917,0.008411194197833538,0.008219755254685879,0.008126490749418736,0.00812680833041668,0.008120544254779816,0.008188270963728428,0.007963340729475021,0.008142612874507904,0.007926592603325844,0.008097676560282707,0.008078748360276222,0.008113009855151176,0.007940768264234066,0.00836392492055893,0.00831669196486473,0.008226262405514717,0.008029679767787457
FC1,0.007722951006144285,0.008115261793136597,0.007974570617079735,0.008115970529615879,0.008092770352959633,0.007465642876923084,0.007807784713804722,0.008386408910155296,0.008983955718576908,0.00883640255779028,0.008674578741192818,0.008328652009367943,0.008192338980734348,0.0075952173210680485,0.008158577606081963,0.007951948791742325,0.008842662908136845,0.5054574012756348,0.008623079396784306,0.008357157930731773,0.007840393111109734,0.007936924695968628,0.0076982807368040085,0.007551743648946285,0.007936566136777401,0.00825553946197033,0.008431671187281609,0.007999153807759285,0.008177213370800018,0.008054062724113464,0.007503646891564131,0.00746506592258811,0.007721074391156435,0.008326235227286816,0.00799539778381586,0.008429059758782387,0.008084315806627274,0.008429656736552715,0.008334971964359283,0.008342891931533813,0.007534780073910952,0.007931671105325222,0.007877683266997337,0.008216818794608116,0.008018662221729755,0.0085213091224432,0.008577152155339718,0.008258583955466747,0.008300326764583588,0.008177672512829304,0.008180205710232258,0.008301520720124245,0.008342666551470757,0.008063937537372112,0.008182832971215248,0.008127037435770035,0.008182057179510593,0.008138279430568218,0.008553404361009598,0.00840307679027319,0.008252730593085289,0.007993260398507118
FCZ,0.007817056961357594,0.007967399433255196,0.0077433837577700615,0.008470730856060982,0.007699086796492338,0.007298911921679974,0.007635412737727165,0.00827508233487606,0.008732312358915806,0.008522219024598598,0.00907109584659338,0.00817758310586214,0.008071682415902615,0.007659276947379112,0.007754340302199125,0.007497455924749374,0.00794467143714428,0.008623079396784306,0.5125933885574341,0.008167131803929806,0.00786751601845026,0.00803942047059536,0.007307284511625767,0.007366216275840998,0.007484054192900658,0.007873598486185074,0.008471589535474777,0.007953014224767685,0.00828251987695694,0.008006500080227852,0.007335314992815256,0.0071854786947369576,0.007729666773229837,0.0079159801825881,0.00793229416012764,0.008558790199458599,0.008241401053965092,0.008396987803280354,0.008172188885509968,0.00794437900185585,0.007467462681233883,0.007532635238021612,0.007889662869274616,0.008464214392006397,0.007786663714796305,0.008090462535619736,0.008676237426698208,0.007862558588385582,0.007733020465821028,0.008233503438532352,0.00779814925044775,0.008364844135940075,0.007785862311720848,0.007868069224059582,0.00788351520895958,0.00767609803006053,0.008124354295432568,0.008328625001013279,0.008185626938939095,0.008173970505595207,0.007905819453299046,0.0075726257637143135
FC2,0.0076411268673837185,0.007713336031883955,0.007862717844545841,0.007892794907093048,0.007808695547282696,0.00730551965534687,0.008226383477449417,0.008337550796568394,0.008042330853641033,0.008049195632338524,0.008118635043501854,0.008401654660701752,0.008350479416549206,0.008039489388465881,0.007917158305644989,0.00796718429774046,0.007903528399765491,0.008357157930731773,0.008167131803929806,0.5127794742584229,0.00811098888516426,0.007873381488025188,0.0077255479991436005,0.007687521167099476,0.007988888770341873,0.007847705855965614,0.008018423803150654,0.007480051834136248,0.008148644119501114,0.007970357313752174,0.00804560724645853,0.007712420541793108,0.007621204014867544,0.008064103312790394,0.007752066943794489,0.007919585332274437,0.007664977107197046,0.008146204054355621,0.007896102964878082,0.008157992735505104,0.007743259891867638,0.008113984949886799,0.007947199046611786,0.008015047758817673,0.008111339062452316,0.00820870976895094,0.008013369515538216,0.008017669431865215,0.008224247954785824,0.007896690629422665,0.007866094820201397,0.008212488144636154,0.008054645732045174,0.008005856536328793,0.008339826948940754,0.008019110187888145,0.008098071441054344,0.007643763907253742,0.0077647860161960125,0.008004814386367798,0.007985242642462254,0.008296247571706772
FC4,0.007711571641266346,0.00757137406617403,0.007742004469037056,0.007878254167735577,0.007841931656002998,0.007550910580903292,0.008318916894495487,0.007998041808605194,0.008040143176913261,0.007765712682157755,0.007738261017948389,0.008455309085547924,0.008096326142549515,0.008842365816235542,0.008359919302165508,0.007888812571763992,0.007886226288974285,0.007840393111109734,0.00786751601845026,0.00811098888516426,0.5119436979293823,0.00907544419169426,0.00827130675315857,0.008683550171554089,0.007937293499708176,0.00833387952297926,0.007612569723278284,0.007958718575537205,0.00813780166208744,0.009074554778635502,0.008054682053625584,0.007799929939210415,0.007873757742345333,0.008130795322358608,0.0077401576563715935,0.008092976175248623,0.007922379299998283,0.007891740649938583,0.007740515284240246,0.007979345507919788,0.007882232777774334,0.007833930663764477,0.007931285537779331,0.007912207394838333,0.007391676306724548,0.007678574416786432,0.007856116630136967,0.008029143325984478,0.007967871613800526,0.008508682250976562,0.007755491882562637,0.007752414792776108,0.007677049376070499,0.008008197881281376,0.008063322864472866,0.008038347586989403,0.008057542145252228,0.007741851732134819,0.007607811596244574,0.007802228443324566,0.008147293701767921,0.008096710778772831
FC6,0.007858328521251678,0.007738305255770683,0.007800668478012085,0.008177041076123714,0.007914627902209759,0.007768373005092144,0.008283738978207111,0.007817566394805908,0.008127016015350819,0.008129831403493881,0.007850345224142075,0.008579071611166,0.008396200835704803,0.008880783803761005,0.008552724495530128,0.00792769342660904,0.00813116505742073,0.007936924695968628,0.00803942047059536,0.007873381488025188,0.00907544419169426,0.508274257183075,0.00849114265292883,0.008462117053568363,0.008098860271275043,0.008262092247605324,0.007756196428090334,0.008134186267852783,0.008407479152083397,0.008852860890328884,0.007788978982716799,0.008193104527890682,0.008000228554010391,0.007967641577124596,0.007972446270287037,0.008239067159593105,0.008097648620605469,0.008151226677000523,0.007838798686861992,0.008025143295526505,0.007869924418628216,0.007897209376096725,0.007955596782267094,0.008242310956120491,0.0075338054448366165,0.007816641591489315,0.008028900250792503,0.007995081134140491,0.008067663758993149,0.008913923054933548,0.007679192814975977,0.007991732098162174,0.007621282245963812,0.007764056324958801,0.008060481399297714,0.008088774047791958,0.008197732269763947,0.007836834527552128,0.007684233598411083,0.007894210517406464,0.0081885801628232,0.007904497906565666
FT8,0.00801958329975605,0.007817336358129978,0.00799593422561884,0.0076353405602276325,0.007802802138030529,0.007773206103593111,0.0077865575440227985,0.007639431394636631,0.0075875455513596535,0.007869191467761993,0.007441046182066202,0.007952960208058357,0.00830650981515646,0.008663417771458626,0.008448349311947823,0.008103188127279282,0.00798932183533907,0.0076982807368040085,0.007307284511625767,0.0077255479991436005,0.00827130675315857,0.00849114265292883,0.514443039894104,0.008347314782440662,0.008347079157829285,0.007886075414717197,0.007505613379180431,0.007742477115243673,0.008128490298986435,0.008049515075981617,0.008042113855481148,0.008835573680698872,0.007812722586095333,0.007762428838759661,0.007754168938845396,0.007645928300917149,0.00763572147116065,0.007945623248815536,0.007884702645242214,0.008371353149414062,0.007971185259521008,0.008067443035542965,0.007920747622847557,0.007824234664440155,0.00789733324199915,0.007872477173805237,0.007666047662496567,0.007847664877772331,0.008364194072782993,0.007988767698407173,0.007851304486393929,0.007639751769602299,0.00789788831025362,0.007563412189483643,0.007993961684405804,0.008250731974840164,0.007871370762586594,0.007741261273622513,0.007727642543613911,0.00803377479314804,0.00808272697031498,0.00785655528306961
T7,0.007503760978579521,0.007192973047494888,0.007339080795645714,0.0075730374082922935,0.007546482142060995,0.007544639520347118,0.008323506452143192,0.007748909294605255,0.007761653512716293,0.007480911444872618,0.007307254709303379,0.007864193059504032,0.007638837210834026,0.00860150158405304,0.008407294750213623,0.007746631279587746,0.0077457185834646225,0.007551743648946285,0.007366216275840998,0.007687521167099476,0.008683550171554089,0.008462117053568363,0.008347314782440662,0.5170880556106567,0.008461632765829563,0.008136581629514694,0.007496390957385302,0.00793506484478712,0.00788681861013174,0.008360798470675945,0.008440922014415264,0.008566622622311115,0.008594110608100891,0.008264769800007343,0.007554988376796246,0.007836517877876759,0.007726670242846012,0.007729021832346916,0.007479715161025524,0.007987183518707752,0.008700301870703697,0.008205574005842209,0.007915183901786804,0.007725269999355078,0.007440715096890926,0.007559823803603649,0.007657462265342474,0.00782997440546751,0.00794592872262001,0.008169043809175491,0.007482246961444616,0.007572183385491371,0.00749887153506279,0.007704494521021843,0.007974413223564625,0.007987438701093197,0.007860515266656876,0.007790477015078068,0.007456953637301922,0.00783338863402605,0.00797070562839508,0.008051610551774502
