variant,sample_index,split,subject,class,pc1,pc2
standard_norm,259,source,14,1,-32.651004791259766,4.388240337371826
standard_norm,260,source,14,1,-32.60745620727539,4.414027214050293
standard_norm,261,source,14,1,-32.558509826660156,4.441512584686279
standard_norm,262,source,14,1,-32.50872039794922,4.469326019287109
standard_norm,263,source,14,1,-32.4593505859375,4.495274066925049
standard_norm,264,source,14,1,-32.40760040283203,4.523406028747559
standard_norm,265,source,14,1,-32.35235595703125,4.5533342361450195
standard_norm,266,source,14,1,-32.29804229736328,4.58528470993042
standard_norm,267,source,14,1,-32.24306869506836,4.618778228759766
standard_norm,268,source,14,1,-32.18594741821289,4.652946949005127
standard_norm,269,source,14,1,-32.12759017944336,4.6878662109375
standard_norm,270,source,14,1,-32.071983337402344,4.722135066986084
standard_norm,271,source,14,1,-32.012420654296875,4.758955478668213
standard_norm,272,source,14,1,-31.954097747802734,4.7947235107421875
standard_norm,273,source,14,1,-31.90155029296875,4.8275275230407715
standard_norm,274,source,14,1,-31.857154846191406,4.8550801277160645
standard_norm,275,source,14,1,-31.81673812866211,4.878952503204346
standard_norm,276,source,14,1,-31.791183471679688,4.899200439453125
standard_norm,277,source,14,1,-31.768543243408203,4.919027805328369
standard_norm,278,source,14,1,-31.751930236816406,4.938135147094727
standard_norm,279,source,14,1,-31.74028778076172,4.957315444946289
standard_norm,280,source,14,1,-31.733673095703125,4.9722371101379395
standard_norm,281,source,14,1,-31.733036041259766,4.9823899269104
standard_norm,282,source,14,1,-31.73442840576172,4.991989612579346
standard_norm,283,source,14,1,-31.74068832397461,4.9997029304504395
standard_norm,284,source,14,1,-31.754737854003906,5.0065507888793945
standard_norm,285,source,14,1,-31.773941040039062,5.010060787200928
standard_norm,286,source,14,1,-31.792724609375,5.013558864593506
standard_norm,287,source,14,1,-31.81240463256836,5.015315532684326
standard_norm,288,source,14,1,-31.83493423461914,5.017964839935303
standard_norm,289,source,14,1,-31.861907958984375,5.020436763763428
standard_norm,290,source,14,1,-31.897808074951172,5.023170471191406
standard_norm,291,source,14,1,-31.934524536132812,5.028227806091309
standard_norm,292,source,14,1,-31.970806121826172,5.0343122482299805
standard_norm,293,source,14,1,-32.010440826416016,5.039641380310059
standard_norm,294,source,14,1,-32.05441665649414,5.045412063598633
standard_norm,295,source,14,1,-32.09807586669922,5.051293849945068
standard_norm,296,source,14,1,-32.13417053222656,5.059201717376709
standard_norm,297,source,14,1,-32.16485595703125,5.067773818969727
standard_norm,298,source,14,1,-32.194129943847656,5.07567024230957
standard_norm,299,source,14,1,-32.22153091430664,5.081348896026611
standard_norm,300,source,14,1,-32.24527359008789,5.085742950439453
standard_norm,301,source,14,1,-32.27174377441406,5.087423801422119
standard_norm,302,source,14,1,-32.294620513916016,5.089019298553467
standard_norm,303,source,14,1,-32.3194580078125,5.092233180999756
standard_norm,304,source,14,1,-32.33861541748047,5.097445964813232
standard_norm,305,source,14,1,-32.35759353637695,5.10290002822876
standard_norm,306,source,14,1,-32.373661041259766,5.107979774475098
standard_norm,307,source,14,1,-32.39008712768555,5.11254358291626
standard_norm,308,source,14,1,-32.405982971191406,5.11561918258667
standard_norm,309,source,14,1,-32.42588424682617,5.116892337799072
standard_norm,310,source,14,1,-32.45317840576172,5.116848468780518
standard_norm,311,source,14,1,-32.4791374206543,5.114798069000244
standard_norm,312,source,14,1,-32.503265380859375,5.111749172210693
standard_norm,313,source,14,1,-32.523250579833984,5.109043598175049
standard_norm,314,source,14,1,-32.53535461425781,5.109320640563965
standard_norm,315,source,14,1,-32.54662322998047,5.108786106109619
standard_norm,316,source,14,1,-32.55556869506836,5.1090803146362305
standard_norm,317,source,14,1,-32.56637954711914,5.106844425201416
standard_norm,318,source,14,1,-32.57388687133789,5.105890274047852
standard_norm,319,source,14,1,-32.580360412597656,5.104358673095703
standard_norm,320,source,14,1,-32.590267181396484,5.102985858917236
standard_norm,321,source,14,1,-32.598636627197266,5.100606918334961
standard_norm,322,source,14,1,-32.60490036010742,5.09751558303833
standard_norm,323,source,14,1,-32.60319137573242,5.094449043273926
standard_norm,324,source,14,1,-32.6009635925293,5.091131210327148
standard_norm,325,source,14,1,-32.59938430786133,5.088513374328613
standard_norm,326,source,14,1,-32.61042785644531,5.07515287399292
standard_norm,327,source,14,1,-32.62797927856445,5.06056547164917
standard_norm,328,source,14,1,-32.6402702331543,5.047584056854248
standard_norm,329,source,14,1,-32.64602279663086,5.035407066345215
standard_norm,330,source,14,1,-32.65018844604492,5.022841453552246
standard_norm,331,source,14,1,-32.64997482299805,5.0124053955078125
standard_norm,332,source,14,1,-32.64274215698242,5.004378795623779
standard_norm,333,source,14,1,-32.62916946411133,4.998198986053467
standard_norm,334,source,14,1,-32.61213684082031,4.9926676750183105
standard_norm,335,source,14,1,-32.59284973144531,4.987480163574219
standard_norm,336,source,14,1,-32.57460403442383,4.981398582458496
standard_norm,337,source,14,1,-32.55650329589844,4.975000381469727
standard_norm,338,source,14,1,-32.53589630126953,4.9689130783081055
standard_norm,339,source,14,1,-32.52139663696289,4.9606828689575195
standard_norm,340,source,14,1,-32.509620666503906,4.953064918518066
standard_norm,341,source,14,1,-32.501373291015625,4.945759296417236
standard_norm,342,source,14,1,-32.49424743652344,4.939957618713379
standard_norm,343,source,14,1,-32.488983154296875,4.934922218322754
standard_norm,344,source,14,1,-32.477577209472656,4.932650566101074
standard_norm,345,source,14,1,-32.470760345458984,4.92987585067749
standard_norm,346,source,14,1,-32.46269226074219,4.928008556365967
standard_norm,347,source,14,1,-32.45609664916992,4.926661491394043
standard_norm,348,source,14,1,-32.444705963134766,4.926802635192871
standard_norm,349,source,14,1,-32.43653869628906,4.925662994384766
standard_norm,350,source,14,1,-32.42948913574219,4.924269199371338
standard_norm,351,source,14,1,-32.42353057861328,4.924103260040283
standard_norm,352,source,14,1,-32.413490295410156,4.927562236785889
standard_norm,353,source,14,1,-32.4040412902832,4.931323051452637
standard_norm,354,source,14,1,-32.3946647644043,4.935761451721191
standard_norm,355,source,14,1,-32.38369369506836,4.94113826751709
standard_norm,356,source,14,1,-32.374847412109375,4.946475505828857
standard_norm,357,source,14,1,-32.36689376831055,4.951847076416016
standard_norm,358,source,14,1,-32.361839294433594,4.956851959228516
standard_norm,359,source,14,1,-32.35615921020508,4.964853763580322
standard_norm,360,source,14,1,-32.3526496887207,4.974005222320557
standard_norm,361,source,14,1,-32.35152053833008,4.9841413497924805
standard_norm,362,source,14,1,-32.37837600708008,4.975081920623779
standard_norm,363,source,14,1,-32.420108795166016,4.957275867462158
standard_norm,364,source,14,1,-32.46342849731445,4.941224575042725
standard_norm,365,source,14,1,-32.513397216796875,4.923820495605469
standard_norm,366,source,14,1,-32.57173156738281,4.9034295082092285
standard_norm,367,source,14,1,-32.633628845214844,4.88075065612793
standard_norm,368,source,14,1,-32.697662353515625,4.8580827713012695
standard_norm,369,source,14,1,-32.76199722290039,4.836068630218506
standard_norm,370,source,14,1,-32.828636169433594,4.8116583824157715
standard_norm,371,source,14,1,-32.89015197753906,4.788102626800537
standard_norm,372,source,14,1,-32.9493293762207,4.763207912445068
standard_norm,373,source,14,1,-33.005069732666016,4.738224983215332
standard_norm,374,source,14,1,-33.06235122680664,4.711459636688232
standard_norm,375,source,14,1,-33.12046813964844,4.6828436851501465
standard_norm,376,source,14,1,-33.175148010253906,4.653376579284668
standard_norm,377,source,14,1,-33.234806060791016,4.623684883117676
standard_norm,378,source,14,1,-33.29391098022461,4.597223281860352
standard_norm,379,source,14,1,-33.35151672363281,4.571106910705566
standard_norm,380,source,14,1,-33.41239929199219,4.5451836585998535
standard_norm,381,source,14,1,-33.4675178527832,4.52162504196167
standard_norm,382,source,14,1,-33.517147064208984,4.499400615692139
standard_norm,383,source,14,1,-33.56400680541992,4.480161190032959
standard_norm,384,source,14,1,-33.613853454589844,4.458646774291992
standard_norm,385,source,14,1,-33.663604736328125,4.4373250007629395
standard_norm,386,source,14,1,-33.70980453491211,4.416382789611816
standard_norm,387,source,14,1,-33.74953079223633,4.397002696990967
standard_norm,388,source,14,1,-33.78311538696289,4.379972457885742
standard_norm,389,source,14,1,-33.812862396240234,4.362981796264648
standard_norm,390,source,14,1,-33.84079360961914,4.347036838531494
standard_norm,391,source,14,1,-33.86871337890625,4.330252647399902
standard_norm,392,source,14,1,-33.892887115478516,4.314215660095215
standard_norm,393,source,14,1,-33.918907165527344,4.2986955642700195
standard_norm,394,source,14,1,-33.944427490234375,4.285146236419678
standard_norm,395,source,14,1,-33.96599197387695,4.273013114929199
standard_norm,396,source,14,1,-33.984920501708984,4.262361526489258
standard_norm,397,source,14,1,-34.00657653808594,4.251842021942139
standard_norm,398,source,14,1,-34.02503967285156,4.243920803070068
standard_norm,399,source,14,1,-34.0456657409668,4.237756252288818
standard_norm,400,source,14,1,-34.068721771240234,4.230813980102539
standard_norm,401,source,14,1,-34.09760665893555,4.224539279937744
standard_norm,402,source,14,1,-34.12297439575195,4.2210588455200195
standard_norm,403,source,14,1,-34.14369201660156,4.220175266265869
standard_norm,404,source,14,1,-34.16477584838867,4.220310688018799
standard_norm,405,source,14,1,-34.18937683105469,4.220282077789307
standard_norm,406,source,14,1,-34.21169662475586,4.221579074859619
standard_norm,407,source,14,1,-34.233619689941406,4.223411560058594
standard_norm,408,source,14,1,-34.25206756591797,4.225747108459473
standard_norm,409,source,14,1,-34.268211364746094,4.228017330169678
standard_norm,410,source,14,1,-34.28495407104492,4.23013973236084
standard_norm,411,source,14,1,-34.30231475830078,4.229813575744629
standard_norm,412,source,14,1,-34.3173713684082,4.228976726531982
standard_norm,413,source,14,1,-34.33259582519531,4.227817058563232
standard_norm,414,source,14,1,-34.34834289550781,4.225363254547119
standard_norm,415,source,14,1,-34.36492919921875,4.223453521728516
standard_norm,416,source,14,1,-34.383819580078125,4.221286296844482
standard_norm,417,source,14,1,-34.39992904663086,4.218750476837158
standard_norm,418,source,14,1,-34.41682434082031,4.21459436416626
standard_norm,419,source,14,1,-34.4328498840332,4.210123538970947
standard_norm,420,source,14,1,-34.45035171508789,4.2037763595581055
standard_norm,421,source,14,1,-34.46611404418945,4.197738170623779
standard_norm,422,source,14,1,-34.482940673828125,4.190084457397461
standard_norm,423,source,14,1,-34.50089645385742,4.182086944580078
standard_norm,424,source,14,1,-34.52055358886719,4.173034191131592
standard_norm,425,source,14,1,-34.54228591918945,4.163243293762207
standard_norm,426,source,14,1,-34.56332015991211,4.153886795043945
standard_norm,427,source,14,1,-34.58896255493164,4.1438212394714355
standard_norm,428,source,14,1,-34.61484909057617,4.134362697601318
standard_norm,429,source,14,1,-34.6401481628418,4.124667167663574
standard_norm,430,source,14,1,-34.670616149902344,4.111893653869629
standard_norm,431,source,14,1,-34.71138000488281,4.096537113189697
standard_norm,432,source,14,1,-34.75203323364258,4.081594467163086
standard_norm,433,source,14,1,-34.790401458740234,4.067917823791504
standard_norm,434,source,14,1,-34.82392501831055,4.056512832641602
standard_norm,435,source,14,1,-34.84965133666992,4.046557903289795
standard_norm,436,source,14,1,-34.87569046020508,4.038504123687744
standard_norm,437,source,14,1,-34.904441833496094,4.030704021453857
standard_norm,438,source,14,1,-34.92884826660156,4.021855354309082
standard_norm,439,source,14,1,-34.94835662841797,4.013258934020996
standard_norm,440,source,14,1,-34.96295166015625,4.00577974319458
standard_norm,441,source,14,1,-34.97633743286133,3.9985272884368896
standard_norm,442,source,14,1,-34.99324035644531,3.9911558628082275
standard_norm,443,source,14,1,-35.00925827026367,3.9831113815307617
standard_norm,444,source,14,1,-35.026302337646484,3.975099563598633
standard_norm,445,source,14,1,-35.03907012939453,3.9681236743927
standard_norm,446,source,14,1,-35.04982376098633,3.960803270339966
standard_norm,447,source,14,1,-35.05550003051758,3.953740119934082
