dataset,dataset_label,stage,point_index,test_sample_index,tsne_x,tsne_y,class_id,class_name,prediction,correct,test_subject_1_based
seed,SEED,dms_sgpan,21,451,11.2548246383667,2.4991815090179443,1,Neutral,1,1,15
seed,SEED,dms_sgpan,22,473,4.950401782989502,13.513140678405762,0,Negative,0,1,15
seed,SEED,dms_sgpan,23,541,5.199317455291748,10.692367553710938,0,Negative,0,1,15
seed,SEED,dms_sgpan,24,552,4.695333480834961,9.770817756652832,0,Negative,0,1,15
seed,SEED,dms_sgpan,25,553,4.695823669433594,9.76302719116211,0,Negative,0,1,15
seed,SEED,dms_sgpan,26,567,4.429477691650391,9.396240234375,0,Negative,0,1,15
seed,SEED,dms_sgpan,27,583,4.860740661621094,12.937553405761719,0,Negative,0,1,15
seed,SEED,dms_sgpan,28,611,4.546079158782959,14.49988079071045,0,Negative,0,1,15
seed,SEED,dms_sgpan,29,621,4.449124813079834,14.573262214660645,0,Negative,0,1,15
seed,SEED,dms_sgpan,30,648,4.224634647369385,14.283942222595215,0,Negative,0,1,15
seed,SEED,dms_sgpan,31,652,4.049502849578857,14.372407913208008,0,Negative,0,1,15
seed,SEED,dms_sgpan,32,664,4.029940128326416,14.701460838317871,0,Negative,0,1,15
seed,SEED,dms_sgpan,33,691,4.3491034507751465,10.490514755249023,0,Negative,0,1,15
seed,SEED,dms_sgpan,34,697,4.232980251312256,10.820327758789062,0,Negative,0,1,15
seed,SEED,dms_sgpan,35,698,4.179448127746582,10.821700096130371,0,Negative,0,1,15
seed,SEED,dms_sgpan,36,706,4.0305867195129395,10.890085220336914,0,Negative,0,1,15
seed,SEED,dms_sgpan,37,726,3.9426774978637695,10.818981170654297,0,Negative,0,1,15
seed,SEED,dms_sgpan,38,755,3.996361255645752,11.06977367401123,0,Negative,0,1,15
seed,SEED,dms_sgpan,39,778,4.468574047088623,11.833012580871582,0,Negative,0,1,15
seed,SEED,dms_sgpan,40,800,4.598228931427002,12.072419166564941,0,Negative,0,1,15
seed,SEED,dms_sgpan,41,809,4.527276039123535,11.922764778137207,0,Negative,0,1,15
seed,SEED,dms_sgpan,42,829,4.5507402420043945,11.204689025878906,0,Negative,0,1,15
seed,SEED,dms_sgpan,43,850,4.914006233215332,10.548280715942383,0,Negative,0,1,15
seed,SEED,dms_sgpan,44,859,5.081990718841553,10.812520980834961,0,Negative,0,1,15
seed,SEED,dms_sgpan,45,943,14.365711212158203,-0.4581311047077179,1,Neutral,1,1,15
seed,SEED,dms_sgpan,46,946,14.366266250610352,-0.47257891297340393,1,Neutral,1,1,15
seed,SEED,dms_sgpan,47,972,14.276691436767578,-0.21200351417064667,1,Neutral,1,1,15
seed,SEED,dms_sgpan,48,1033,13.3662748336792,0.38278573751449585,1,Neutral,1,1,15
seed,SEED,dms_sgpan,49,1035,13.190874099731445,0.2282232940196991,1,Neutral,1,1,15
seed,SEED,dms_sgpan,50,1041,13.095391273498535,0.3271460235118866,1,Neutral,1,1,15
seed,SEED,dms_sgpan,51,1051,13.039926528930664,0.4439763128757477,1,Neutral,1,1,15
seed,SEED,dms_sgpan,52,1103,-12.20302963256836,-17.03542137145996,2,Positive,2,1,15
seed,SEED,dms_sgpan,53,1117,-13.20969009399414,-17.21333885192871,2,Positive,2,1,15
seed,SEED,dms_sgpan,54,1137,-13.217120170593262,-17.288070678710938,2,Positive,2,1,15
seed,SEED,dms_sgpan,55,1143,-13.086426734924316,-17.397897720336914,2,Positive,2,1,15
seed,SEED,dms_sgpan,56,1161,-12.44764232635498,-17.60991859436035,2,Positive,2,1,15
seed,SEED,dms_sgpan,57,1183,-11.899163246154785,-17.373062133789062,2,Positive,2,1,15
seed,SEED,dms_sgpan,58,1273,-12.867984771728516,-17.516023635864258,2,Positive,2,1,15
seed,SEED,dms_sgpan,59,1287,-13.029021263122559,-17.31964874267578,2,Positive,2,1,15
seed,SEED,dms_sgpan,60,1341,4.667318344116211,13.578888893127441,0,Negative,0,1,15
seed,SEED,dms_sgpan,61,1348,4.186336994171143,13.612089157104492,0,Negative,0,1,15
seed,SEED,dms_sgpan,62,1360,4.085851192474365,13.83248519897461,0,Negative,0,1,15
seed,SEED,dms_sgpan,63,1382,4.533334732055664,13.287789344787598,0,Negative,0,1,15
seed,SEED,dms_sgpan,64,1418,4.878462791442871,13.414987564086914,0,Negative,0,1,15
seed,SEED,dms_sgpan,65,1469,4.965234279632568,13.448234558105469,0,Negative,0,1,15
seed,SEED,dms_sgpan,66,1490,4.935369491577148,13.836188316345215,0,Negative,0,1,15
seed,SEED,dms_sgpan,67,1509,4.910828590393066,14.219696998596191,0,Negative,0,1,15
seed,SEED,dms_sgpan,68,1522,4.9334821701049805,14.15539264678955,0,Negative,0,1,15
seed,SEED,dms_sgpan,69,1547,13.535682678222656,-0.23552417755126953,1,Neutral,1,1,15
seed,SEED,dms_sgpan,70,1559,13.461501121520996,-0.1481560319662094,1,Neutral,1,1,15
seed,SEED,dms_sgpan,71,1564,13.857708930969238,0.19443796575069427,1,Neutral,1,1,15
seed,SEED,dms_sgpan,72,1566,13.921637535095215,0.14694499969482422,1,Neutral,1,1,15
seed,SEED,dms_sgpan,73,1643,13.792468070983887,-0.4733693599700928,1,Neutral,1,1,15
seed,SEED,dms_sgpan,74,1654,13.555923461914062,-0.3070491850376129,1,Neutral,1,1,15
seed,SEED,dms_sgpan,75,1676,13.767166137695312,-0.34396371245384216,1,Neutral,1,1,15
seed,SEED,dms_sgpan,76,1684,14.086408615112305,0.04767468571662903,1,Neutral,1,1,15
seed,SEED,dms_sgpan,77,1703,13.757349014282227,0.37695926427841187,1,Neutral,1,1,15
seed,SEED,dms_sgpan,78,1707,13.17039966583252,0.6486268043518066,1,Neutral,1,1,15
seed,SEED,dms_sgpan,79,1714,12.28209114074707,1.415948510169983,1,Neutral,1,1,15
seed,SEED,dms_sgpan,80,1719,12.12555980682373,1.7919498682022095,1,Neutral,1,1,15
seed,SEED,dms_sgpan,81,1741,12.854218482971191,0.678490161895752,1,Neutral,1,1,15
seed,SEED,dms_sgpan,82,1745,-11.684916496276855,-15.656878471374512,2,Positive,2,1,15
seed,SEED,dms_sgpan,83,1752,-11.708284378051758,-15.606221199035645,2,Positive,2,1,15
seed,SEED,dms_sgpan,84,1754,-11.797743797302246,-15.573638916015625,2,Positive,2,1,15
seed,SEED,dms_sgpan,85,1797,-14.591248512268066,-15.315662384033203,2,Positive,2,1,15
seed,SEED,dms_sgpan,86,1809,-14.18484115600586,-15.507896423339844,2,Positive,2,1,15
seed,SEED,dms_sgpan,87,1820,-13.892521858215332,-15.762076377868652,2,Positive,2,1,15
seed,SEED,dms_sgpan,88,1858,-13.65297794342041,-15.600339889526367,2,Positive,2,1,15
seed,SEED,dms_sgpan,89,1869,-13.054431915283203,-15.33269214630127,2,Positive,2,1,15
seed,SEED,dms_sgpan,90,1870,-13.02409839630127,-15.330329895019531,2,Positive,2,1,15
seed,SEED,dms_sgpan,91,1888,-12.300529479980469,-15.387310981750488,2,Positive,2,1,15
seed,SEED,dms_sgpan,92,1898,-12.168391227722168,-15.512846946716309,2,Positive,2,1,15
seed,SEED,dms_sgpan,93,1906,-12.045476913452148,-15.670306205749512,2,Positive,2,1,15
seed,SEED,dms_sgpan,94,1916,-12.347482681274414,-15.739336967468262,2,Positive,2,1,15
seed,SEED,dms_sgpan,95,1923,-12.755455017089844,-15.709877967834473,2,Positive,2,1,15
seed,SEED,dms_sgpan,96,1942,-14.129589080810547,-15.537186622619629,2,Positive,2,1,15
seed,SEED,dms_sgpan,97,2002,-14.055929183959961,-14.870548248291016,2,Positive,2,1,15
seed,SEED,dms_sgpan,98,2009,-14.074838638305664,-14.83599853515625,2,Positive,2,1,15
seed,SEED,dms_sgpan,99,2010,-11.649517059326172,-15.993409156799316,2,Positive,2,1,15
seed,SEED,dms_sgpan,100,2023,-11.252802848815918,-16.325088500976562,2,Positive,2,1,15
seed,SEED,dms_sgpan,101,2047,-11.54638671875,-16.50128746032715,2,Positive,2,1,15
seed,SEED,dms_sgpan,102,2054,-11.502371788024902,-16.473968505859375,2,Positive,2,1,15
seed,SEED,dms_sgpan,103,2060,-11.435455322265625,-16.39752960205078,2,Positive,2,1,15
seed,SEED,dms_sgpan,104,2076,-10.846943855285645,-16.387474060058594,2,Positive,2,1,15
seed,SEED,dms_sgpan,105,2134,-14.612076759338379,-15.167360305786133,2,Positive,2,1,15
seed,SEED,dms_sgpan,106,2190,-14.515399932861328,-16.11903953552246,2,Positive,2,1,15
seed,SEED,dms_sgpan,107,2213,-13.665143966674805,-17.034269332885742,2,Positive,2,1,15
seed,SEED,dms_sgpan,108,2264,11.779536247253418,2.136763572692871,1,Neutral,1,1,15
seed,SEED,dms_sgpan,109,2265,11.811797142028809,2.1066505908966064,1,Neutral,1,1,15
seed,SEED,dms_sgpan,110,2273,11.981971740722656,1.9020670652389526,1,Neutral,1,1,15
seed,SEED,dms_sgpan,111,2335,4.645701885223389,8.84664535522461,1,Neutral,0,0,15
seed,SEED,dms_sgpan,112,2340,6.448602676391602,10.225028038024902,1,Neutral,0,0,15
seed,SEED,dms_sgpan,113,2348,6.401325225830078,10.336124420166016,1,Neutral,0,0,15
seed,SEED,dms_sgpan,114,2509,4.983681678771973,14.177407264709473,0,Negative,0,1,15
seed,SEED,dms_sgpan,115,2525,4.53890323638916,14.850515365600586,0,Negative,0,1,15
seed,SEED,dms_sgpan,116,2556,4.786240100860596,14.55319595336914,0,Negative,0,1,15
seed,SEED,dms_sgpan,117,2606,4.868566513061523,15.014366149902344,0,Negative,0,1,15
seed,SEED,dms_sgpan,118,2654,4.189301013946533,14.978878021240234,0,Negative,0,1,15
seed,SEED,dms_sgpan,119,2662,3.9390904903411865,14.670707702636719,0,Negative,0,1,15
seed,SEED,dms_sgpan,120,2675,3.8160970211029053,14.211359977722168,0,Negative,0,1,15
seed,SEED,dms_sgpan,121,2685,3.967008352279663,13.937548637390137,0,Negative,0,1,15
seed,SEED,dms_sgpan,122,2825,12.740612030029297,0.8327794671058655,1,Neutral,1,1,15
seed,SEED,dms_sgpan,123,2868,12.008964538574219,1.2555084228515625,1,Neutral,1,1,15
seed,SEED,dms_sgpan,124,2871,11.831799507141113,1.2958966493606567,1,Neutral,1,1,15
seed,SEED,dms_sgpan,125,2897,11.979990005493164,1.2722842693328857,1,Neutral,1,1,15
seed,SEED,dms_sgpan,126,2912,11.40393352508545,2.3481290340423584,1,Neutral,1,1,15
seed,SEED,dms_sgpan,127,2914,10.845813751220703,2.203317642211914,1,Neutral,1,1,15
seed,SEED,dms_sgpan,128,2916,10.835224151611328,2.2352664470672607,1,Neutral,1,1,15
seed,SEED,dms_sgpan,129,2921,11.426795959472656,2.3200981616973877,1,Neutral,1,1,15
seed,SEED,dms_sgpan,130,2933,11.62887191772461,1.4194062948226929,1,Neutral,1,1,15
seed,SEED,dms_sgpan,131,2946,11.201495170593262,1.7158585786819458,1,Neutral,1,1,15
seed,SEED,dms_sgpan,132,2952,-15.099506378173828,-15.554264068603516,2,Positive,2,1,15
seed,SEED,dms_sgpan,133,2982,-14.55411434173584,-17.172760009765625,2,Positive,2,1,15
seed,SEED,dms_sgpan,134,2990,-14.561769485473633,-17.291872024536133,2,Positive,2,1,15
seed,SEED,dms_sgpan,135,2992,-14.580293655395508,-17.305360794067383,2,Positive,2,1,15
seed,SEED,dms_sgpan,136,3033,-15.699228286743164,-15.859338760375977,2,Positive,2,1,15
seed,SEED,dms_sgpan,137,3061,-15.02900218963623,-15.976404190063477,2,Positive,2,1,15
seed,SEED,dms_sgpan,138,3066,-14.98004150390625,-16.097373962402344,2,Positive,2,1,15
seed,SEED,dms_sgpan,139,3145,-13.339743614196777,-17.9366455078125,2,Positive,2,1,15
seed,SEED,dms_sgpan,140,3195,6.084077835083008,9.030648231506348,0,Negative,0,1,15
seed,SEED,dms_sgpan,141,3202,5.192378997802734,9.313206672668457,0,Negative,0,1,15
seed,SEED,dms_sgpan,142,3213,4.069097518920898,10.729874610900879,0,Negative,0,1,15
seed,SEED,dms_sgpan,143,3252,4.332434177398682,13.483041763305664,0,Negative,0,1,15
seed,SEED,dms_sgpan,144,3261,4.2972941398620605,13.477846145629883,0,Negative,0,1,15
seed,SEED,dms_sgpan,145,3267,4.353094100952148,13.368912696838379,0,Negative,0,1,15
